id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31623076,Encantador mono-ambiente en Recoleta,237077426,Carolina,,Recoleta,-34.59595,-58.39775,Entire home/apt,1256,3,2,2019-03-24,0.43,1,171
31623998,LUMINOSO B.VISTA PENT HOUSEN PALERMO,47922778,Clara,,Palermo,-34.58812,-58.4163,Private room,963,2,0,,,4,364
31624549,Exc flat bright & silent in perfect loc.,237091052,Belen,,Barracas,-34.62865,-58.37175,Entire home/apt,1675,2,25,2019-07-03,4.26,1,353
31624640,Mi espacio preferido en la Ciudad.,68705263,Adriana,,Recoleta,-34.5951,-58.40096,Entire home/apt,1382,3,5,2019-07-09,3.95,1,7
31624822,Palermo SOHO /HOLLYWOOD summer ROOF SWIMMING POOL*,30700159,Mariana,,Chacarita,-34.58862,-58.43863,Entire home/apt,4188,2,10,2019-04-28,2.01,9,361
31624840,Spacious 2BR balcony apartment overlooking park,82289680,Pia,,Caballito,-34.61788,-58.43321,Entire home/apt,1573,3,5,2019-06-20,1.40,2,41
31625104,Habitación privada en Capital Federal,237097806,Valeska,,Parque Avellaneda,-34.64166,-58.4787,Private room,377,27,0,,,1,0
31625330,NEW - COOL Y LUMINOSO ESPACIO EN PALERMO CHICO,676972,Fabiana,,Palermo,-34.57846,-58.40865,Entire home/apt,1884,2,8,2019-07-11,1.49,8,177
31625338,Luminoso Departamento C/vista al Parque Centenario,237082398,Jonathan,,Caballito,-34.60658,-58.43952,Entire home/apt,1717,4,2,2019-07-12,1.33,1,171
31626062,"Luminoso y equipado hasta 5 pasajeros, Colegiales",54172232,Antonela,,Colegiales,-34.57488,-58.46109,Entire home/apt,2094,4,13,2019-07-09,2.48,1,166
31637071,José Ignacio Amenabar,107647191,Jose Igancio,,Belgrano,-34.55786,-58.46227,Entire home/apt,1089,1,2,2019-04-23,0.43,1,90
31638812,"Excelente departamento, piso alto, muy cómodo !",210002451,Angela,,Monserrat,-34.61179,-58.37794,Entire home/apt,1843,2,6,2019-06-29,1.49,1,256
31638830,STUDIO 7 Hospital Italiano,13831968,Victoria,,Almagro,-34.60668,-58.42021,Entire home/apt,1214,3,1,2019-04-03,0.29,2,67
31639140,AGRADABLE Y LUMINOSO !!!,3064801,Liz,,San Nicolas,-34.5994,-58.37817,Entire home/apt,2513,2,5,2019-04-21,1.25,1,351
31639161,NEW 1 BedrooM ComforT Apt 4 pax @ PALERMO's HEART,148234023,Seb,,Recoleta,-34.59643,-58.41366,Entire home/apt,1382,1,7,2019-03-31,1.30,2,349
31639591,Soler Apartment,236941804,Axel,,Palermo,-34.57949,-58.43321,Entire home/apt,1801,7,19,2019-07-11,3.29,1,257
31639670,Amplio y cómodo departamento para dos en Recoleta,3469227,Federico,,Retiro,-34.59392,-58.38295,Entire home/apt,3141,3,0,,,81,289
31640500,Funcional departamento en Belgrano con balcón,3469227,Federico,,Belgrano,-34.56321,-58.45141,Entire home/apt,2931,5,0,,,81,364
31641248,CAÑITAS POLO STYLE PALERMO 2bdr 2 bath a/c.,5635453,Deborah,,Palermo,-34.56779,-58.43675,Entire home/apt,2303,1,2,2019-04-30,0.40,2,73
31641262,Sunny home in the heart of Palermo Soho,27408687,Cristián,,Palermo,-34.58249,-58.42826,Entire home/apt,1549,2,9,2019-04-21,1.59,1,0
31641470,Designer apartment  & office central to everything,217628580,Julieta,,Balvanera,-34.60445,-58.39299,Entire home/apt,2303,3,0,,,1,116
31641611,Art Place,32437408,Julian,,Monserrat,-34.60957,-58.38415,Private room,377,1,2,2019-03-13,0.43,1,179
31642627,Mia Casa,85552032,Silvia,,Recoleta,-34.58782,-58.4034,Entire home/apt,2010,2,2,2019-07-08,0.56,1,88
31642987,★ Luxury & Cozy Apartment Palermo ★,24634968,Agustina,,Palermo,-34.57672,-58.42213,Entire home/apt,2513,2,1,2019-06-30,1,1,164
31643039,Fantastic location with access to swimming pool!,192853733,Alessia,,Retiro,-34.59429,-58.37861,Entire home/apt,1298,1,4,2019-05-13,0.73,28,357
31643466,Swimming pool and 24 hour security! Apartment 4 p,192853733,Alessia,,Retiro,-34.59463,-58.37899,Entire home/apt,1298,1,0,,,28,357
31643615,Amplio y renovado depto sobre Avda Santa Fe,22385346,Celeste,,Recoleta,-34.59511,-58.40211,Entire home/apt,2303,2,14,2019-06-28,2.50,13,82
31643811,Habitación compartida para dama en la mejor Zona,230653279,Yormaikel,,Palermo,-34.58093,-58.43664,Shared room,628,15,0,,,5,83
31644874,Apartamento con buena energía,156356334,Monica,,Villa Crespo,-34.60169,-58.4358,Entire home/apt,963,2,13,2019-07-09,2.29,1,309
31645726,Nice Apartament in Recoleta,4653661,Julieta,,Recoleta,-34.59612,-58.40638,Entire home/apt,1926,2,15,2019-07-10,3.75,2,0
31646079,ALQUILER EN RECOLETA AMOBLADO EQUIPAD TODO CONFORT,236526208,Magda  Elena,,Recoleta,-34.5891,-58.38618,Entire home/apt,2345,4,0,,,4,201
31646124,Habitación individual o doble en casa compartida,36564453,Sandra,,Palermo,-34.57204,-58.43099,Private room,419,1,0,,,9,42
31646688,Exclusivo departamento en PALERMO.,31961843,Lalo,,Palermo,-34.59671,-58.42349,Entire home/apt,1675,5,0,,,2,44
31646920,"ALTO PALERMO! Patio, Terrace & Grill - 9 pax",1021694,Tomas,,Recoleta,-34.59683,-58.41149,Entire home/apt,6281,1,33,2019-07-15,5.63,9,79
31647524,Gran vista y ubicación en Palermo- Recoleta!!,199568272,Nora,,Recoleta,-34.58499,-58.39801,Entire home/apt,3392,3,9,2019-07-09,2.13,1,223
31647921,LOFF EQUIPADO en PALERMO - (Entrada compartida),55424045,Mariel,,Palermo,-34.59205,-58.42627,Entire home/apt,670,15,3,2019-07-15,0.65,2,52
31648488,Hermoso dúplex con vista panorámica,35601217,Anto,,Retiro,-34.59786,-58.37527,Entire home/apt,1256,4,7,2019-06-23,1.74,1,338
31649803,Hermoso apartamento en Palermo.Inmejorable zona!,75303454,Nerina,,Palermo,-34.57556,-58.42186,Entire home/apt,2848,30,0,,,1,253
31650118,Amplio y luminoso departamento en inmejorable zona,102868136,Tomas,,San Nicolas,-34.60098,-58.3871,Entire home/apt,1256,3,12,2019-07-09,2.67,2,56
31650618,Monoambiente en Palermo Hollywood,36245105,Eugenia,,Palermo,-34.58297,-58.43239,Entire home/apt,1214,1,6,2019-07-07,1.15,1,10
31652279,Depto PB PH Al Frente,236959669,Jose Enrique,,Saavedra,-34.55158,-58.49145,Entire home/apt,921,2,4,2019-07-12,0.71,1,285
31657259,NEW 2 Bdr COMFORT APARTMENT @ TRENDY PALERMO,148234023,Seb,,Palermo,-34.5852,-58.4212,Entire home/apt,1466,1,10,2019-06-08,1.76,2,341
31657463,"Estudio Libertad
Relaxing apartment in Recoleta",77539394,Mery,,Retiro,-34.59504,-58.38546,Entire home/apt,1173,2,16,2019-07-08,4.49,1,35
31663367,In the middle of everything!,237402031,Benjamin,,Recoleta,-34.5875,-58.40544,Entire home/apt,1466,3,3,2019-05-07,1.01,1,196
31663681,Dpto en edificio de época para disfrutar de Bs As.,237274167,Dario,,Balvanera,-34.6106,-58.39436,Entire home/apt,1005,4,10,2019-07-16,5.00,1,37
31663792,Studio en Paraguay y Suipacha,226049318,Maxim,,Retiro,-34.59715,-58.38127,Entire home/apt,963,6,0,,,93,0
31664989,AWESOME CAÑITAS¡! SHINE & BRILLANT AP¡!,8493754,Alejandro & Macarena,,Palermo,-34.56803,-58.43304,Entire home/apt,1549,3,13,2019-07-06,2.44,11,271
31665909,Linda habitación para 1 y 2 personas BELGRANO C/R,24776564,Eduardo,,Belgrano,-34.56319,-58.46309,Private room,544,2,4,2019-06-30,1.26,1,136
31666408,Mi dpto en Montserrat- Solo Mujeres!,237189652,Paula,,Monserrat,-34.60978,-58.37818,Shared room,419,1,0,,,1,365
31667337,Great Location Recoleta,237433462,Carolina,,Recoleta,-34.58785,-58.39113,Entire home/apt,1382,2,0,,,1,174
31667523,Amplio 2 Ambientes hermoso en Parque Centenario,65916281,Martin,,Caballito,-34.60782,-58.43936,Entire home/apt,921,7,0,,,1,0
31667751,Estudio de categoría en Palermo,216430388,Welcome2BA,,Palermo,-34.5881,-58.42082,Entire home/apt,2806,5,0,,,18,311
31668055,MODERN APARTMENT IN PALERMO WITH SWIMMING POOL,3205786,Pablo,,Palermo,-34.58185,-58.40693,Entire home/apt,1884,5,8,2019-06-23,1.57,6,352
31668121,Habitación privada en Colegiales,94631017,Mylena,,Colegiales,-34.57342,-58.45851,Private room,712,1,0,,,1,364
31668130,Vintage Apartment in Recoleta,216430388,Welcome2BA,,Recoleta,-34.58853,-58.40722,Entire home/apt,2471,5,1,2019-03-13,0.24,18,303
31668498,Beautiful Rooms in Colegiales !!,2824024,Lorena,,Colegiales,-34.57388,-58.45894,Private room,796,7,0,,,2,364
31668687,Habitación privada en Recoleta - Amplio dpto,46476412,Inés,,Recoleta,-34.59447,-58.40504,Private room,921,2,0,,,2,196
31669239,Loft reciclado. Muy luminoso y tranquilo,31880003,Nat,,Almagro,-34.61073,-58.42052,Entire home/apt,1675,4,0,,,4,21
31669712,EMMA|A few meters from metro station.Full equipped,31546812,Ana Inés,,Almagro,-34.60848,-58.43022,Entire home/apt,1214,29,2,2019-05-20,0.59,1,314
31669832,Amplio Luminoso y Silencioso Departamento,109604775,Damasia,,Almagro,-34.59952,-58.41741,Entire home/apt,796,2,3,2019-03-31,0.64,2,73
31669896,Habitación en Palermo Soho,222926342,Noemi,,Palermo,-34.58999,-58.42302,Private room,586,1,0,,,1,365
31670641,Habitación San telmo,219316657,Marcela,,Monserrat,-34.61474,-58.3806,Private room,838,2,0,,,2,196
31670669,Private brand new apartment at Palermo Queens!,27852649,Ines,,Villa Crespo,-34.59827,-58.43293,Entire home/apt,1466,2,2,2019-04-30,0.57,1,152
31670815,Departamento luminoso en Belgrano,237450233,Claudia Ines,,Belgrano,-34.55769,-58.45888,Entire home/apt,1382,30,0,,,2,44
31671029,Belgrano céntrico,237467728,Ruben,,Belgrano,-34.5646,-58.45852,Shared room,461,1,0,,,1,363
31671332,CÓMODO 2 AMBIENTES EN EXCELENTE UBICACIÓN PALERMO,43301661,Veronica,,Palermo,-34.58634,-58.42357,Entire home/apt,1884,7,0,,,2,173
31671586,My home,237046384,Susana,,Almagro,-34.61738,-58.41658,Private room,553,7,1,2019-03-21,0.25,1,89
31671646,Inside San Telmo/2bdr/1-4 pax rational apartment.,115521553,Carla,,San Telmo,-34.61759,-58.37318,Entire home/apt,1466,1,7,2019-07-14,3.33,2,143
31671809,Monoambiente en edificio nuevo con pileta,43301661,Veronica,,Palermo,-34.58074,-58.44032,Entire home/apt,1884,20,0,,,2,180
31672064,Departamento Hosp. Italiano,14905120,Lucio,,Almagro,-34.60291,-58.42661,Entire home/apt,1173,7,3,2019-06-27,2.37,1,257
31672406,Un simple Loft que te acogerá !!,229463725,Jhonattan,,Almagro,-34.61362,-58.41844,Entire home/apt,838,1,13,2019-06-30,2.28,1,332
31672798,Habitación individual,237484558,Susan,,San Cristobal,-34.62595,-58.39375,Private room,461,1,0,,,1,179
31672970,Monoambiente excelente ubicación,162686268,Elizabeth,,Chacarita,-34.58532,-58.45264,Entire home/apt,1089,3,2,2019-03-15,0.44,1,180
31673499,Modern Studio Palermo,237487909,Ariel,,Palermo,-34.5927,-58.42109,Entire home/apt,1884,4,14,2019-06-23,2.96,1,226
31673551,CASA BONI,27661645,Patricia,,Caballito,-34.62673,-58.42962,Private room,808,3,0,,,2,177
31674106,Depto 3 amb. Equipado a 2 cuadras del shopping,9784545,Jose Maria,,Almagro,-34.60161,-58.4144,Entire home/apt,2931,3,1,2019-05-15,0.48,1,322
31675133,Deluxe colegiales,6755900,Patricia,,Colegiales,-34.57624,-58.45319,Entire home/apt,3141,1,1,2019-03-30,0.28,3,77
31678322,Altos de Devoto,77592130,Eduardo,,Villa Devoto,-34.59004,-58.51717,Entire home/apt,1256,4,0,,,1,178
31682822,"Shared Room II, in Colonial House",31375534,Sabrina,,San Telmo,-34.61891,-58.37433,Shared room,754,3,0,,,18,358
31683314,Garage Studio zona Nuñez,5554491,Federico,,Nuñez,-34.54266,-58.47032,Entire home/apt,879,2,2,2019-05-01,0.56,2,339
31683639,Casa Soler,237581367,Martina,,Palermo,-34.58371,-58.42661,Entire home/apt,1173,2,2,2019-02-16,0.36,1,0
31684192,"Cuarto privado, iluminado, excelente ubicación",129592093,Franco,,Almagro,-34.59951,-58.41431,Private room,712,1,7,2019-07-16,1.74,1,133
31685753,Soho Lifestyle at Sunny Studio W/ Full-Amenities,162376888,Lu,,Palermo,-34.58098,-58.42366,Entire home/apt,3559,2,11,2019-07-10,1.90,3,337
31686304,Cantino Hollywood,188848094,TemporariosEn,,Palermo,-34.58017,-58.42953,Entire home/apt,1256,2,2,2019-04-01,0.43,6,310
31686580,Apartamento centrico (Obelisco),237599104,Rita,,Retiro,-34.59664,-58.38002,Entire home/apt,1675,2,12,2019-07-14,2.34,1,341
31687205,Habitación individual o compartida,237612989,Cesar,,Constitucion,-34.62399,-58.38301,Private room,461,2,0,,,1,88
31687220,Lua Hollywood,188848094,TemporariosEn,,Palermo,-34.58179,-58.43407,Entire home/apt,1382,2,0,,,6,278
31687527,Luz de Palermo Hollywood,188848094,TemporariosEn,,Colegiales,-34.5794,-58.44109,Entire home/apt,1382,2,0,,,6,286
31687847,Corazón de Palermo Hollywood,188848094,TemporariosEn,,Palermo,-34.58117,-58.43229,Entire home/apt,1382,2,2,2019-02-14,0.34,6,228
31690077,SILLÓN/ CAMA EN PH EN SAN TELMO/CONSTITUCIÓN,791444,Paula,,Constitucion,-34.62522,-58.37723,Shared room,377,1,2,2019-04-24,0.37,1,89
31690364,Large & Bright Studio Palermo Hollywood,315089,Max,,Palermo,-34.58023,-58.42883,Entire home/apt,2513,5,0,,,8,363
31690688,Duplex en edificio de patrimonio histórico.,146660761,Adrián,,San Telmo,-34.6167,-58.37215,Entire home/apt,1005,3,4,2019-04-04,0.90,2,248
31691619,Departamento en la mejor parte de Recoleta!,25197048,Andres,,Recoleta,-34.58952,-58.40361,Entire home/apt,1047,14,2,2019-05-07,0.36,1,257
31691671,"Beautiful, renovated & swimming pool! 5 people",192853733,Alessia,,Retiro,-34.5944,-58.37929,Entire home/apt,1340,1,18,2019-06-18,3.16,28,329
31692833,Departamento p/ 4p  en el corazon de Buenos Aires,185312464,Pato,,Balvanera,-34.60067,-58.40497,Entire home/apt,1508,1,16,2019-06-23,3.64,2,336
31693176,Whole 1stFLO Apartment DEPTO Entero PALERMO QUEENS,67254942,Marcelo,,Villa Crespo,-34.59618,-58.43751,Entire home/apt,2429,7,0,,,6,363
31693317,DEPTO BAIRES,237677517,Graciela,,Recoleta,-34.59604,-58.40904,Entire home/apt,2722,3,1,2019-03-09,0.23,1,90
31695657,Hermoso Monoambiente en el corazón de Recoleta,25900875,Maria José,,Recoleta,-34.5863,-58.3998,Entire home/apt,2303,1,1,2019-03-04,0.22,1,0
31696377,Habitación de huéspedes en Recoleta,236798605,Marcela,,Recoleta,-34.59558,-58.399,Private room,796,1,0,,,1,180
31700983,OBELISCO VII E - CENTRO,11824790,Maru,,San Nicolas,-34.60484,-58.37979,Entire home/apt,879,2,10,2019-07-11,1.86,15,61
31705240,Apartamento en Downtown Baires,102140732,Paul,,Monserrat,-34.61079,-58.38649,Entire home/apt,1549,6,0,,,2,339
31706763,Hermoso studio en Palermo Hollywood,230039232,Violeta,,Palermo,-34.57827,-58.438,Entire home/apt,1466,2,3,2019-04-15,0.80,1,179
31707058,Premium Apartment Live Hotel Palermo Hollywood,15745231,Sebastian,,Palermo,-34.57764,-58.43777,Entire home/apt,3308,1,7,2019-07-15,1.56,3,361
31708467,Beautiful apartment in the best area of Palermo,237817708,Ezequiel Y Laura,,Palermo,-34.5825,-58.42709,Entire home/apt,1591,1,35,2019-07-11,6.00,1,213
31711023,Plenty of Light Apartment Located in Caballito,237644281,Valeria,,Caballito,-34.60707,-58.44,Entire home/apt,1382,1,8,2019-04-20,1.50,2,0
31712671,Monoambiente luminoso. balcón. Excelente zona,51305080,Brenda,,Villa Del Parque,-34.59692,-58.49705,Entire home/apt,963,1,17,2019-06-18,3.92,1,135
31712845,Depto. para 2 o 3  personas en Palermo Hollywood,114020661,Liliana,,Palermo,-34.58002,-58.42849,Entire home/apt,1298,3,0,,,1,88
31714308,Sweet apartment in San Telmo,109650343,Iñaki Timoteo,,Monserrat,-34.61332,-58.37364,Entire home/apt,1047,12,0,,,1,345
31714889,Sueños - en el corazón de Buenos Aires,237890871,Sebastian,,Monserrat,-34.60957,-58.38712,Entire home/apt,921,2,27,2019-07-01,4.68,1,137
31715577,Departamento confortable. Great apartment.,110348197,Nacho,,Belgrano,-34.55535,-58.44649,Entire home/apt,978,1,8,2019-05-05,1.45,1,350
31715614,Luminoso Dpto a 1 cuadra de Av. Santa Fe y Puey.,237897113,Victoria,,Recoleta,-34.59429,-58.40186,Entire home/apt,3141,2,1,2019-05-23,0.55,1,80
31715810,Cozy studio in Recoleta neighbourhood,75640402,Maria Teresa,,Recoleta,-34.59386,-58.39601,Entire home/apt,1131,3,5,2019-05-10,1.12,1,229
31715989,Suite Juniors,38008551,Silvana Andrea,,Nuñez,-34.54233,-58.46207,Entire home/apt,3350,1,0,,,7,345
31716865,Gardel Suite,237681500,Martin,,Balvanera,-34.60426,-58.41,Entire home/apt,1466,3,3,2019-07-14,0.60,1,49
31717083,La casa de la modista Demetria,237908604,Sandra,,Paternal,-34.60099,-58.47046,Private room,468,1,0,,,1,89
31717232,THE LITTLE HOME,237914362,Claudio,,Caballito,-34.62463,-58.42996,Entire home/apt,893,3,21,2019-07-14,3.77,1,79
31717334,Estudio en Cañitas/Belgrano,32001132,Jose,,Palermo,-34.5667,-58.43462,Entire home/apt,2094,3,12,2019-06-30,2.40,2,80
31718469,Le Petit Suites. En el Centro de BA.,236605679,Marisa,,Retiro,-34.59832,-58.37731,Entire home/apt,1047,3,9,2019-07-09,2.23,2,337
31719086,Habitación individual para mujer en Caballito,214304356,Cristina,,Caballito,-34.61536,-58.43728,Private room,586,7,0,,,1,320
31720100,Excelente departamento en Recoleta,233662510,Marcelo R.,,Recoleta,-34.59193,-58.39742,Entire home/apt,1005,3,14,2019-06-16,2.92,1,158
31720229,Departamento en Palermo - 6º piso con balcón,237938120,Clara,,Palermo,-34.59646,-58.4169,Entire home/apt,879,4,1,2019-02-09,0.19,1,167
31726361,Habitación con baño privado,232601077,Elda Aricel,,Almagro,-34.6102,-58.41904,Private room,586,3,0,,,3,257
31728270,Cozy & relax. Casa 3amb. Zona residencial y modern,25653022,Marìa,,Saavedra,-34.5463,-58.48484,Entire home/apt,1047,1,0,,,1,0
31729571,Ugarteche 3236,213368125,Cynthia,,Palermo,-34.5798,-58.41031,Entire home/apt,2219,1,0,,,1,180
31729910,HUGE APARTMENT PALERMO SOHO,484323,Marcelo,,Palermo,-34.58436,-58.41979,Entire home/apt,2052,3,17,2019-07-11,3.04,12,283
31729950,3 amb luminoso en el corazón de Bs As. Piso 14,238013730,Marcelo,,Caballito,-34.62168,-58.44304,Entire home/apt,1403,4,11,2019-07-09,3.08,1,83
31730501,Apt in the heart of Recoleta with view,16133446,Luis & Florencia,,Recoleta,-34.58934,-58.3974,Entire home/apt,1466,7,1,2019-05-15,0.48,38,106
31730622,La mejor ubicación y atención en Palermo,3379096,Maria Susana,,Palermo,-34.586,-58.41919,Entire home/apt,1005,1,6,2019-07-09,3.46,3,78
31731450,Dos ambientes súper luminosos en Almagro para dos,13418716,Elena,,Almagro,-34.60502,-58.41416,Entire home/apt,1508,4,0,,,1,0
31731804,Cute apartment in the heart of Palermo Soho!!!,9741158,Hernan,,Palermo,-34.58045,-58.43143,Entire home/apt,1256,25,0,,,1,56
31733670,Amplio y acogedor departamento en Recoleta!,128733042,Luisina,,Recoleta,-34.59794,-58.39389,Entire home/apt,3769,3,0,,,1,292
31733939,"SPA Piscina Gym Sauna, su paraiso en Puerto Madero",14296885,Claudia,,Puerto Madero,-34.6179,-58.36392,Entire home/apt,1508,5,1,2019-01-26,0.17,3,74
31738366,Cozy apartment with rooftop swimingpool and grill,24516614,Ivan,,Monserrat,-34.61149,-58.3734,Entire home/apt,1759,3,4,2019-07-10,0.76,3,357
31739013,Departamento tipo casa muy luminoso con patio,238054600,Silvina,,Villa Luro,-34.63489,-58.50188,Entire home/apt,1700,1,0,,,1,179
31739959,Depto para 3 personas en Recoleta,78721889,Santiago,,Recoleta,-34.58851,-58.40682,Entire home/apt,1131,2,5,2019-04-01,0.90,2,196
31740314,Departamento luminoso y tranquilo en Capital,139543239,Belen,,Villa Urquiza,-34.56226,-58.4888,Entire home/apt,1508,2,8,2019-06-16,1.52,1,69
31740831,Cozy House at Nuñez with grill at the terrace,34138267,Agustin,,Nuñez,-34.54181,-58.47166,Entire home/apt,1298,3,1,2019-03-09,0.23,4,0
31741323,"Duplex moderno con patio, parrilla y laundry",8166528,Luciana,,Villa Crespo,-34.60173,-58.45408,Private room,723,1,0,,,1,359
31741358,Cozy Apartment in Recoleta,2283644,Francisco,,Recoleta,-34.59467,-58.40398,Entire home/apt,1298,2,7,2019-06-12,1.63,1,160
31741449,Amplio Departamento,101063931,Nati Y Flor,,Saavedra,-34.56547,-58.50407,Entire home/apt,838,1,11,2019-06-23,2.84,5,334
31743221,HOME AWAY FROM HOME,151729403,Tatiana,,Colegiales,-34.56859,-58.45295,Entire home/apt,2010,1,2,2019-07-10,2,1,292
31743364,Loft Home  (Loft nuevo equipado),34126313,Eugenia,,Boca,-34.6401,-58.36833,Entire home/apt,2094,2,1,2019-03-05,0.22,1,11
31744271,Departamento,59065378,Grace,,Balvanera,-34.60908,-58.39227,Entire home/apt,921,1,4,2019-07-09,0.70,2,68
31745464,Un lugar con encanto,178630545,Monica,,Coghlan,-34.56606,-58.47636,Entire home/apt,838,1,7,2019-07-13,1.69,1,322
31747267,Loft en Colegiales/palermo hollywood,17082130,Glenda,,Chacarita,-34.58034,-58.45164,Entire home/apt,1256,7,0,,,1,363
31747620,Moderno estudio en villa crespo,16133446,Luis & Florencia,,Villa Crespo,-34.59609,-58.4397,Entire home/apt,1340,20,1,2019-02-17,0.20,38,283
31752159,"Bellísimo departamento con inmejorable ubicación.
En el corazón de la ciudad de BUENOS AIRES.
Subte, tren, y colectivos todos a menos de 100mts",236538323,Maria,,Chacarita,-34.59129,-58.4473,Private room,1424,1,1,2019-06-09,0.79,1,21
31758168,Terrazas Ecuador,238116808,Silvia,,Balvanera,-34.59934,-58.40679,Private room,544,1,4,2019-04-12,0.85,1,312
31758490,Modern Studio in Palermo Holywood,25091650,Diego,,Palermo,-34.5867,-58.43834,Entire home/apt,1256,1,4,2019-03-30,0.88,2,214
31758647,Loft in a Beautiful Garden of an Artist,23104509,Lidia,,Balvanera,-34.60119,-58.40769,Entire home/apt,1256,2,19,2019-07-11,3.35,3,48
31758824,Cozy studio apartment in the best area of VUrquiza,102769084,Mechi,,Villa Urquiza,-34.57394,-58.48043,Entire home/apt,1508,2,0,,,1,93
